Year,Timestep,EcoregionName,EcoregionIndex,ppt,min_airtemp,max_airtemp,std_ppt,std_temp,winddirection,windspeed,ndeposition,min_relativehumidity,max_relativehumidity,co2,par,ozone,shortwave,FWI,
2067, 7, eco1, 0, 13.11, 20.62, 32.15, 36.44, 0.84, -99, 5.21, -99, -99, -99, -99, -99, -99, -99, 0, 
2067, 8, eco1, 0, 20.52, 17.85, 28.97, 214.68, 0.97, -99, 6.62, -99, -99, -99, -99, -99, -99, -99, 0, 
2067, 9, eco1, 0, 14.04, 13.22, 25.75, 52.21, 1.11, -99, 9.21, -99, -99, -99, -99, -99, -99, -99, 0, 
2067, 10, eco1, 0, 15.96, 9.74, 23.32, 51.52, 1.11, -99, 9.72, -99, -99, -99, -99, -99, -99, -99, 0, 
2067, 11, eco1, 0, 15.05, 2.54, 15.78, 33.86, 1.05, -99, 13.08, -99, -99, -99, -99, -99, -99, -99, 0, 
2067, 12, eco1, 0, 10.5, -1.22, 10.34, 5.1, 1.06, -99, 13.29, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 1, eco1, 0, 10.25, -1.96, 9.31, 110.69, 0.99, -99, 12.8, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 2, eco1, 0, 9.01, 3.42, 15.91, 11.78, 1.08, -99, 10.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 3, eco1, 0, 5.1, 6.04, 19.55, 11.46, 1.09, -99, 9.37, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 4, eco1, 0, 10.52, 11.86, 24.71, 55.11, 0.96, -99, 9.24, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 5, eco1, 0, 7.79, 16.47, 31.05, 53.94, 0.96, -99, 7.41, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 6, eco1, 0, 9.19, 19.62, 32.02, 81.27, 0.87, -99, 6.17, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 7, eco1, 0, 15.09, 20.41, 32.27, 141.27, 0.92, -99, 6.45, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 8, eco1, 0, 8.8, 17.92, 30.52, 19.24, 1.08, -99, 8.55, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 9, eco1, 0, 11.09, 17.14, 29.36, 27.82, 1.02, -99, 9.09, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 10, eco1, 0, 9.82, 6.95, 20.81, 26.29, 1.12, -99, 9.95, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 11, eco1, 0, 9.45, 5.16, 18.67, 13.01, 1.17, -99, 11.74, -99, -99, -99, -99, -99, -99, -99, 0, 
2066, 12, eco1, 0, 6.3, 2.66, 16.23, 1.63, 1.09, -99, 12.2, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 1, eco1, 0, 9.95, 2.24, 14.51, 11.21, 1.13, -99, 11.95, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 2, eco1, 0, 11.25, 5.21, 17.49, 20.73, 1.2, -99, 11.04, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 3, eco1, 0, 8.96, 9.38, 22.04, 18.87, 1.09, -99, 8.83, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 4, eco1, 0, 3.97, 11.91, 27.3, 28.74, 0.92, -99, 7.67, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 5, eco1, 0, 9.11, 16.43, 29.86, 80.68, 0.93, -99, 6.59, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 6, eco1, 0, 6.38, 19.75, 30.78, 70.71, 0.84, -99, 6.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 7, eco1, 0, 20.73, 21.9, 32.01, 74.8, 0.93, -99, 6.97, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 8, eco1, 0, 14.44, 17.61, 29.54, 36.2, 0.99, -99, 6.66, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 9, eco1, 0, 8.04, 13.26, 26.39, 46.22, 1.06, -99, 10.17, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 10, eco1, 0, 10.39, 9.35, 23.05, 7.77, 1.18, -99, 12.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 11, eco1, 0, 14.16, 7.37, 20.78, 29.08, 1.11, -99, 13.05, -99, -99, -99, -99, -99, -99, -99, 0, 
2065, 12, eco1, 0, 11.5, 1.29, 13.7, 6.65, 1.13, -99, 13.88, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 1, eco1, 0, 14.06, 0.63, 12.94, 16.92, 1.06, -99, 13.9, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 2, eco1, 0, 8.64, 2.32, 14.65, 14.42, 1.13, -99, 12.25, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 3, eco1, 0, 10.8, 3.3, 16.23, 63.62, 0.98, -99, 9.82, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 4, eco1, 0, 16.65, 9.03, 21.89, 22.72, 1.25, -99, 8.42, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 5, eco1, 0, 8.83, 19.95, 32.72, 39.68, 1.03, -99, 8.78, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 6, eco1, 0, 8.06, 22.1, 34.43, 38.89, 0.87, -99, 7.08, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 7, eco1, 0, 10.81, 21.91, 33.92, 68.85, 0.96, -99, 5.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 8, eco1, 0, 20.38, 21, 32.14, 159.5, 0.99, -99, 9.34, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 9, eco1, 0, 10.11, 15.25, 28.19, 12.51, 1.05, -99, 9.1, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 10, eco1, 0, 7.52, 12.47, 27.32, 30.37, 0.97, -99, 10.87, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 11, eco1, 0, 9.51, 9.12, 22.08, 25, 1.11, -99, 12.31, -99, -99, -99, -99, -99, -99, -99, 0, 
2064, 12, eco1, 0, 7.43, 0.1, 13.67, 61.52, 0.95, -99, 13.17, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 1, eco1, 0, 5.35, -0.08, 12.47, 8.84, 1.04, -99, 12.89, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 2, eco1, 0, 5.81, 4.29, 17.44, 21.94, 0.92, -99, 11.99, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 3, eco1, 0, 5.85, 9.35, 22.1, 8.53, 1.1, -99, 11.78, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 4, eco1, 0, 4.44, 12.49, 25.09, 36.39, 0.84, -99, 7.59, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 5, eco1, 0, 16.94, 16.58, 28.26, 774.43, 0.87, -99, 6.56, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 6, eco1, 0, 14.5, 21.64, 31.33, 94.15, 0.8, -99, 6.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 7, eco1, 0, 34.67, 22.09, 32.55, 691.85, 0.96, -99, 6.57, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 8, eco1, 0, 9.32, 16.16, 29.32, 18.84, 1.03, -99, 8, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 9, eco1, 0, 19.45, 14.84, 27.51, 146.91, 1.11, -99, 9.45, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 10, eco1, 0, 6.17, 7.36, 21.61, 19.5, 1.09, -99, 13.31, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 11, eco1, 0, 14.23, 2.49, 15.09, 53.1, 1.02, -99, 10.87, -99, -99, -99, -99, -99, -99, -99, 0, 
2063, 12, eco1, 0, 7.9, 1.73, 14.97, 17.89, 1.02, -99, 10.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 1, eco1, 0, 9.53, -0.17, 10.46, 17.21, 1.06, -99, 11.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 2, eco1, 0, 18.01, 4.15, 16.41, 70.3, 1.16, -99, 13.8, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 3, eco1, 0, 8.56, 7.55, 20.05, 61.08, 1.26, -99, 10.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 4, eco1, 0, 8.1, 14.52, 27.29, 33.88, 1, -99, 7.51, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 5, eco1, 0, 16.12, 18.14, 31.56, 29.25, 1.03, -99, 7.62, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 6, eco1, 0, 8.65, 22.94, 36.66, 53.03, 0.88, -99, 8.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 7, eco1, 0, 3.79, 23.75, 37.13, 45.24, 0.89, -99, 8.44, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 8, eco1, 0, 8.16, 17.16, 29.71, 24.86, 0.96, -99, 7.49, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 9, eco1, 0, 10.9, 14.21, 28.23, 122.82, 1.01, -99, 9.08, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 10, eco1, 0, 15.01, 9.13, 22.56, 66.81, 1.03, -99, 11.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 11, eco1, 0, 17.14, 5.46, 19.15, 19.69, 1.08, -99, 11.82, -99, -99, -99, -99, -99, -99, -99, 0, 
2062, 12, eco1, 0, 3.6, 1.08, 15.89, 2.29, 1.15, -99, 10.59, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 1, eco1, 0, 3.53, 0.05, 12.9, 2.41, 1.08, -99, 13.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 2, eco1, 0, 7.34, 3.17, 15.99, 18.26, 1.17, -99, 11.45, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 3, eco1, 0, 8.17, 7.46, 21.12, 16.09, 1.03, -99, 11.09, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 4, eco1, 0, 7.05, 11.4, 26, 33.6, 1.09, -99, 9.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 5, eco1, 0, 11.28, 17.99, 30.17, 27.74, 0.94, -99, 5.73, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 6, eco1, 0, 6.65, 19.67, 32.39, 16.25, 0.86, -99, 6.64, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 7, eco1, 0, 10.78, 21.99, 34.32, 103.46, 0.88, -99, 6.66, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 8, eco1, 0, 13.78, 18.95, 31.44, 90.5, 1.08, -99, 5.67, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 9, eco1, 0, 12.37, 15.06, 28.48, 53.48, 1.15, -99, 8.97, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 10, eco1, 0, 7.55, 9.88, 24.04, 28.16, 1.11, -99, 11.62, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 11, eco1, 0, 4.97, 4.21, 19.91, 9.93, 0.99, -99, 10.31, -99, -99, -99, -99, -99, -99, -99, 0, 
2061, 12, eco1, 0, 7.4, -0.3, 13.51, 11.97, 1.04, -99, 11.3, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 1, eco1, 0, 10.45, 8.29, 18.47, 12.69, 1.07, -99, 14.02, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 2, eco1, 0, 7.27, 1.33, 13.69, 7.08, 1.11, -99, 10.06, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 3, eco1, 0, 11.52, 8.93, 20.99, 24.07, 1.04, -99, 9.88, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 4, eco1, 0, 13.27, 12.13, 25.6, 51.44, 0.96, -99, 8.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 5, eco1, 0, 8.75, 17.81, 30.55, 24.09, 1.07, -99, 8.23, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 6, eco1, 0, 12.46, 21.02, 32.81, 39.39, 0.88, -99, 6.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 7, eco1, 0, 12.7, 20.52, 31.68, 79.02, 0.83, -99, 7.9, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 8, eco1, 0, 18.34, 21.37, 33.53, 125.54, 0.87, -99, 9.44, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 9, eco1, 0, 3.97, 12.84, 28.05, 11.29, 1.01, -99, 8.79, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 10, eco1, 0, 8.97, 8.5, 23.08, 4.97, 0.97, -99, 11.12, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 11, eco1, 0, 16.75, 3.14, 14.98, 32.27, 1.21, -99, 14.22, -99, -99, -99, -99, -99, -99, -99, 0, 
2060, 12, eco1, 0, 18.64, 2.01, 15.48, 51.12, 1.07, -99, 12.04, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 1, eco1, 0, 12.57, 1.96, 13.39, 18.33, 0.9, -99, 13.17, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 2, eco1, 0, 9.92, 1.04, 13.48, 32.6, 1.05, -99, 11.72, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 3, eco1, 0, 11.4, 7.48, 20.92, 39.72, 0.98, -99, 9.25, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 4, eco1, 0, 7.86, 10.21, 24.57, 9.19, 1.12, -99, 8.38, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 5, eco1, 0, 2.98, 19.19, 33.17, 23.07, 0.97, -99, 7.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 6, eco1, 0, 8.97, 21.32, 33.65, 34.95, 0.89, -99, 6.54, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 7, eco1, 0, 22.36, 20.34, 31.68, 383.19, 0.9, -99, 7.9, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 8, eco1, 0, 11.67, 18.78, 30.63, 55.69, 1.01, -99, 10.01, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 9, eco1, 0, 11.68, 16.41, 28.75, 68.22, 1.01, -99, 9.65, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 10, eco1, 0, 8.51, 9.78, 24.31, 12.25, 0.93, -99, 11.05, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 11, eco1, 0, 12.95, 2.98, 15.68, 27.94, 0.99, -99, 11.62, -99, -99, -99, -99, -99, -99, -99, 0, 
2059, 12, eco1, 0, 12.25, 3.34, 16.1, 6.95, 1.12, -99, 13.93, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 1, eco1, 0, 12.09, 4.08, 16.46, 49.36, 1.19, -99, 12.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 2, eco1, 0, 7.65, 1.13, 12.14, 19.35, 1.09, -99, 11.41, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 3, eco1, 0, 5.48, 5.63, 20.68, 23.43, 1.12, -99, 10.64, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 4, eco1, 0, 10.22, 14.77, 28.84, 17.55, 0.9, -99, 6.39, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 5, eco1, 0, 15.65, 17.92, 30.76, 80.8, 0.98, -99, 8.8, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 6, eco1, 0, 9.62, 21.09, 34.13, 93.68, 0.96, -99, 7.44, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 7, eco1, 0, 8.97, 21.91, 34.6, 24.93, 0.91, -99, 7.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 8, eco1, 0, 9.22, 19.73, 33.2, 19.28, 0.96, -99, 8.2, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 9, eco1, 0, 5.52, 13.76, 28.67, 7.41, 1, -99, 8.55, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 10, eco1, 0, 6.19, 10.22, 24.71, 52.49, 0.93, -99, 10.24, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 11, eco1, 0, 9.15, 3.19, 18.01, 14.32, 1.04, -99, 10.65, -99, -99, -99, -99, -99, -99, -99, 0, 
2058, 12, eco1, 0, 5.83, -2.01, 10.79, 7.45, 1.02, -99, 14.19, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 1, eco1, 0, 4.38, -1.6, 11.32, 3.68, 1.13, -99, 13.69, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 2, eco1, 0, 3.44, -0.3, 13.28, 1.83, 1.11, -99, 9.83, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 3, eco1, 0, 6.7, 6.13, 20.08, 11.58, 1.12, -99, 9.59, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 4, eco1, 0, 12.74, 12.73, 25.88, 27.27, 1.08, -99, 8.78, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 5, eco1, 0, 5.17, 16.88, 31.52, 32.71, 1.06, -99, 7.08, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 6, eco1, 0, 8.09, 22.45, 35.46, 17.77, 1.02, -99, 8.2, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 7, eco1, 0, 9.73, 21.41, 34.11, 59.4, 1.19, -99, 6.78, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 8, eco1, 0, 3.9, 19, 31.56, 10.04, 0.99, -99, 8.81, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 9, eco1, 0, 12.98, 13.94, 27.72, 29.48, 1.13, -99, 8.97, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 10, eco1, 0, 3.75, 10.09, 26.14, 4.54, 0.95, -99, 9.65, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 11, eco1, 0, 13.61, 5.12, 18.83, 9.35, 1.02, -99, 11.61, -99, -99, -99, -99, -99, -99, -99, 0, 
2057, 12, eco1, 0, 7.68, 3.3, 16.82, 5.22, 1.17, -99, 12.66, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 1, eco1, 0, 10.15, 4.16, 16.99, 33.61, 1.17, -99, 12.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 2, eco1, 0, 5.44, 5.76, 18.85, 6.6, 1.08, -99, 13.75, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 3, eco1, 0, 7.47, 5.68, 19.67, 8.72, 1.04, -99, 11.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 4, eco1, 0, 8.3, 9.47, 22.66, 24.38, 0.95, -99, 8.11, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 5, eco1, 0, 10.27, 17.47, 28.4, 29.61, 0.86, -99, 5.95, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 6, eco1, 0, 13.58, 18.99, 29.75, 1289.26, 0.89, -99, 5.49, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 7, eco1, 0, 24.22, 20.54, 31.8, 250.65, 0.99, -99, 5.27, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 8, eco1, 0, 6.06, 19.57, 32.7, 51.59, 0.95, -99, 7.11, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 9, eco1, 0, 15.76, 12.23, 26.3, 23.07, 1.06, -99, 9.78, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 10, eco1, 0, 11.7, 7.36, 22.5, 46.35, 0.98, -99, 10.73, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 11, eco1, 0, 4.25, 6.82, 22.59, 6.3, 0.94, -99, 10.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2056, 12, eco1, 0, 7.67, -0.66, 11.62, 5.34, 1.13, -99, 11.65, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 1, eco1, 0, 5.8, 1.48, 13.61, 5.39, 1.16, -99, 9.65, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 2, eco1, 0, 10.8, 2.62, 14.08, 24.5, 1.05, -99, 13.22, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 3, eco1, 0, 10.73, 4.18, 18.08, 68.89, 1.04, -99, 11.21, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 4, eco1, 0, 15.13, 7.85, 21.7, 40.96, 1.16, -99, 9.25, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 5, eco1, 0, 5.51, 17.75, 31.12, 34.46, 1.11, -99, 6.54, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 6, eco1, 0, 9.08, 19.91, 30.66, 28.19, 0.87, -99, 7.87, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 7, eco1, 0, 33.99, 21.53, 31.75, 166.02, 0.91, -99, 8.57, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 8, eco1, 0, 21.48, 19.1, 29.62, 130.27, 0.95, -99, 7.34, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 9, eco1, 0, 13.37, 14.15, 27.19, 58.93, 0.88, -99, 8.85, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 10, eco1, 0, 8.27, 8.93, 24.37, 32.42, 1, -99, 11.32, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 11, eco1, 0, 8.84, 2.05, 14.86, 9, 1.04, -99, 12.75, -99, -99, -99, -99, -99, -99, -99, 0, 
2055, 12, eco1, 0, 15.91, 1.47, 14.36, 46.69, 1.1, -99, 13.38, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 1, eco1, 0, 6.7, -4.96, 6.22, 16.05, 0.99, -99, 11.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 2, eco1, 0, 12.72, 3, 15, 15.08, 1.05, -99, 12.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 3, eco1, 0, 4.86, 6.93, 20.69, 18.9, 1.13, -99, 11.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 4, eco1, 0, 14.59, 12.31, 24.98, 41.56, 1.13, -99, 8.86, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 5, eco1, 0, 4.77, 18.79, 33.18, 27.59, 1, -99, 6.22, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 6, eco1, 0, 4.9, 20.81, 34.82, 11.74, 0.9, -99, 5.57, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 7, eco1, 0, 4.51, 21.04, 33.67, 20.57, 0.87, -99, 6.78, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 8, eco1, 0, 10, 17.95, 29.75, 26.9, 0.97, -99, 6.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 9, eco1, 0, 8.75, 15.07, 28.61, 22.82, 0.96, -99, 7.57, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 10, eco1, 0, 16.37, 9.98, 23.61, 340.07, 1.03, -99, 11.7, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 11, eco1, 0, 8.56, 3.58, 17.2, 40.25, 0.93, -99, 12.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2054, 12, eco1, 0, 10.58, 2.16, 15.76, 10.93, 1.26, -99, 10.45, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 1, eco1, 0, 5.57, 4.07, 16.47, 7.67, 1.05, -99, 12.64, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 2, eco1, 0, 11.59, 5.89, 17.95, 48.46, 1.19, -99, 9.46, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 3, eco1, 0, 3.25, 2.23, 17.18, 14.88, 1.19, -99, 11.61, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 4, eco1, 0, 6.05, 9.43, 22.85, 70.17, 1.21, -99, 8.87, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 5, eco1, 0, 6.31, 17.84, 28.79, 43.8, 1.06, -99, 5.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 6, eco1, 0, 15.87, 21.32, 31.04, 71.82, 0.88, -99, 5.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 7, eco1, 0, 14.01, 20.7, 31.33, 88.59, 0.84, -99, 6.75, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 8, eco1, 0, 9.61, 17.89, 31.46, 26.4, 0.98, -99, 7.29, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 9, eco1, 0, 8.96, 15.02, 27.49, 54.67, 1.07, -99, 11.02, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 10, eco1, 0, 8.73, 4.91, 18.59, 35.84, 1, -99, 12.2, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 11, eco1, 0, 6.83, 1.82, 15.7, 8.72, 1.06, -99, 10.41, -99, -99, -99, -99, -99, -99, -99, 0, 
2053, 12, eco1, 0, 6.81, -1.07, 14.11, 18.59, 1.07, -99, 12.14, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 1, eco1, 0, 11.33, 1.71, 13.75, 10.19, 1.16, -99, 11.99, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 2, eco1, 0, 3.61, 1, 14.29, 2.4, 1, -99, 11.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 3, eco1, 0, 5.2, 5.46, 20.66, 9.67, 1.13, -99, 10.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 4, eco1, 0, 3.27, 9.66, 24.16, 4.53, 1.06, -99, 8.59, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 5, eco1, 0, 11.63, 17.85, 29.85, 119.72, 1.02, -99, 8.81, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 6, eco1, 0, 7.54, 20.2, 34.25, 31.17, 1.01, -99, 6.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 7, eco1, 0, 11.64, 21.63, 34.58, 120.45, 1.02, -99, 7.03, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 8, eco1, 0, 3.06, 19.36, 32.47, 10.65, 0.99, -99, 7.49, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 9, eco1, 0, 8.96, 15.23, 28.76, 23.12, 1.03, -99, 7.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 10, eco1, 0, 7.51, 11.63, 25.62, 30.33, 0.96, -99, 10.33, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 11, eco1, 0, 13.31, 7.7, 21.2, 8.47, 1.1, -99, 11.12, -99, -99, -99, -99, -99, -99, -99, 0, 
2052, 12, eco1, 0, 6.78, 1.86, 14.09, 9.45, 0.91, -99, 13, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 1, eco1, 0, 7.54, 1.18, 12.85, 10.11, 1.14, -99, 12.96, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 2, eco1, 0, 11.58, 0.1, 12.34, 13.34, 1.09, -99, 10.86, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 3, eco1, 0, 20.59, 2.78, 15.23, 363.3, 1.09, -99, 11.35, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 4, eco1, 0, 21.86, 12.79, 24.6, 107.28, 0.95, -99, 7.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 5, eco1, 0, 7.83, 17.87, 28.94, 15.41, 0.94, -99, 7.74, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 6, eco1, 0, 22.45, 20.78, 29.91, 66.75, 0.86, -99, 5.55, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 7, eco1, 0, 12.39, 21.11, 32.95, 23.81, 0.84, -99, 7, -99, -99, -99, -99, -99, -99, -99, 0, 
