"","l","k","m","ic.cohort.biomass.gm"
"8944","1837","PinuEnch","40","414.16306914874"
"8945","1837","LiriTuli","170","960.53454473584"
"8946","1837","LiriTuli","50","109.94882780333"
"8947","1837","PinuTaed","10","231.36471126713"
"8948","1837","AcerRubr","20","34.40116698141"
"8949","1837","AcerRubr","60","697.46679723094"
"8950","1837","OxydArbo","20","33.7266342955"
"8951","1837","QuerAlba","30","68.12780127691"
"8952","1837","CornFlor","20","128.1612103229"
"8953","1838","LiquStyr","10","4.04719611546"
"8954","1838","LiquStyr","20","109.27429511742"
"8955","1838","LiquStyr","30","397.9742846869"
"8956","1838","PinuTaed","10","2294.08566477991"
"8957","1838","AcerRubr","20","6.7453268591"
"8958","1839","PinuTaed","10","845.86398813114"
"8959","1839","LiquStyr","10","5.39626148728"
"8960","1839","QuerAlba","20","49.24088607143"
"8961","1839","QuerAlba","30","33.05210160959"
"8962","1840","PinuTaed","10","2990.20339663903"
"8963","1840","LiquStyr","10","4.72172880137"
"8964","1840","LiquStyr","20","64.75513784736"
"8965","1841","LiquStyr","20","47.89182069961"
"8966","1841","LiquStyr","10","16.86331714775"
"8967","1841","PinuTaed","10","37.77383041096"
"8968","1842","PinuTaed","10","211.80326337574"
"8969","1843","PinuTaed","10","588.86703479943"
"8970","1843","LiquStyr","30","69.47686664873"
"8971","1843","LiquStyr","20","165.26050804795"
"8972","1844","PinuTaed","10","1899.48404352256"
"8973","1844","LiquStyr","20","683.30161082683"
"8974","1845","PinuEnch","170","474.87101088064"
"8975","1845","PinuEnch","90","311.63410089042"
"8976","1845","PinuEnch","80","238.11003812623"
"8977","1845","PinuEnch","110","511.29577591978"
"8978","1845","LiquStyr","130","1123.09692204015"
"8979","1845","LiquStyr","50","174.70396565069"
"8980","1845","QuerAlba","60","159.86424656067"
"8981","1845","QuerAlba","130","663.06563024953"
"8982","1845","QuerAlba","30","33.7266342955"
"8983","1845","QuerAlba","50","99.15630482877"
"8984","1845","LiriTuli","140","398.64881737281"
"8985","1845","CornFlor","20","41.82102652642"
"8986","1846","PinuTaed","10","2702.85247244137"
"8987","1846","LiquStyr","30","648.22591115951"
"8988","1846","LiquStyr","20","173.35490027887"
"8989","1846","LiriTuli","50","533.55535455481"
"8990","1847","CornFlor","10","4.04719611546"
"8991","1847","PinuTaed","10","2147.71207193744"
"8992","1847","LiquStyr","20","449.91330150197"
"8993","1848","LiquStyr","10","22.25957863503"
"8994","1848","LiriTuli","10","6.07079417319"
"8995","1849","LiquStyr","40","562.56026004894"
"8996","1849","LiquStyr","30","151.09532164384"
"8997","1849","PinuTaed","10","3.37266342955"
"8998","1849","QuerAlba","30","134.906537182"
"8999","1850","CornFlor","20","45.86822264188"
"9000","1850","CornFlor","10","1.34906537182"
"9001","1850","PinuEnch","10","2.02359805773"
"9002","1850","PinuTaed","10","3243.15315385528"
"9003","1850","LiquStyr","20","453.96049761743"
"9004","1850","LiquStyr","10","2.02359805773"
"9005","1850","PinuPalu","40","513.99390666342"
"9006","1851","LiquStyr","20","93.76004334149"
"9007","1851","AcerRubr","40","298.14344717222"
"9008","1851","AcerRubr","30","53.28808218689"
"9009","1851","LiriTuli","40","439.12077852741"
"9010","1851","LiriTuli","30","39.12289578278"
"9011","1851","LiriTuli","20","33.7266342955"
"9012","1851","PinuEnch","50","342.66260444228"
"9013","1852","LiquStyr","20","320.40302580725"
"9014","1852","LiquStyr","30","316.35582969179"
"9015","1852","PinuTaed","10","383.13456559688"
"9016","1853","PinuTaed","10","2430.34126733373"
"9017","1853","PinuTaed","20","1683.63358403136"
"9018","1853","AcerRubr","20","10.79252297456"
"9019","1853","AcerRubr","30","60.7079417319"
"9020","1853","LiquStyr","20","71.50046470646"
"9021","1853","LiriTuli","20","1.34906537182"
"9022","1853","CornFlor","20","136.25560255382"
"9023","1853","PinuEnch","40","118.71775272016"
"9024","1853","QuerAlba","10","1.34906537182"
"9025","1853","QuerAlba","20","2.69813074364"
"9026","1854","PinuTaed","10","953.78921787674"
"9027","1854","LiquStyr","50","1141.30930455972"
"9028","1854","LiquStyr","10","0.67453268591"
"9029","1854","AcerRubr","30","14.16518640411"
"9030","1854","LiriTuli","160","721.7499739237"
"9031","1854","QuerAlba","30","59.35887636008"
"9032","1855","PinuTaed","20","3252.59661145802"
"9033","1855","PinuTaed","10","3593.91015052848"
"9034","1856","PinuTaed","10","2020.22539430045"
"9035","1856","LiquStyr","30","144.34999478474"
"9036","1856","LiquStyr","10","0.67453268591"
"9037","1857","PinuTaed","10","600.3340904599"
"9038","1857","AcerRubr","20","4.04719611546"
"9039","1857","AcerRubr","30","68.80233396282"
"9040","1857","AcerRubr","10","1.34906537182"
"9041","1857","AcerRubr","40","63.40607247554"
"9042","1858","PinuPalu","40","337.266342955"
"9043","1858","PinuPalu","70","965.25627353721"
"9044","1859","PinuPalu","30","847.21305350296"
"9045","1859","PinuPalu","20","204.38340383073"
"9046","1859","PinuPalu","40","128.83574300881"
"9047","1859","PinuTaed","10","2174.69337937384"
"9048","1860","PinuPalu","50","156.49158313112"
"9049","1860","PinuPalu","170","1421.24036921237"
"9050","1860","PinuPalu","40","93.08551065558"
"9051","1860","PinuPalu","90","1040.12940167322"
"9052","1860","PinuPalu","120","771.66539268104"
"9053","1860","PinuPalu","80","266.44041093445"
"9054","1860","PinuPalu","70","880.26515511255"
"9055","1860","PinuPalu","100","354.80419278866"
"9056","1860","PinuTaed","10","182.79835788161"
"9057","1861","PinuTaed","10","885.66141659983"
"9058","1862","PinuPalu","60","938.27496610081"
"9059","1862","PinuPalu","20","18.88691520548"
"9060","1862","PinuPalu","50","899.82660300394"
"9061","1862","PinuPalu","30","25.63224206458"
"9062","1862","PinuTaed","10","247.55349572897"
"9063","1863","PinuTaed","10","2450.57724791103"
"9064","1863","LiquStyr","10","2.02359805773"
"9065","1864","PinuTaed","10","640.8060516145"
"9066","1865","PinuTaed","10","2010.1074040118"
"9067","1865","LiquStyr","20","70.15139933464"
"9068","1865","LiquStyr","10","2.02359805773"
"9069","1866","LiquStyr","40","1863.05927848342"
"9070","1866","AcerRubr","30","187.52008668298"
"9071","1866","AcerRubr","40","310.2850355186"
"9072","1867","PinuTaed","10","2160.52819296973"
"9073","1867","LiquStyr","10","7.41985954501"
"9074","1867","LiquStyr","20","31.02850355186"
"9075","1867","QuerAlba","20","71.50046470646"
"9076","1868","AcerRubr","30","83.64205305284"
"9077","1868","AcerRubr","20","36.42476503914"
"9078","1868","AcerRubr","40","246.87896304306"
"9079","1868","PinuTaed","10","1608.76045589535"
"9080","1868","LiquStyr","30","766.94366387967"
"9081","1868","LiquStyr","20","23.60864400685"
"9082","1869","PinuTaed","10","11.46705566047"
"9083","1869","LiquStyr","20","71.50046470646"
"9084","1869","LiquStyr","10","1.34906537182"
"9085","1870","QuerLaev","20","31.70303623777"
"9086","1871","PinuTaed","10","10.79252297456"
"9087","1872","AcerRubr","50","220.57218829257"
"9088","1872","LiquStyr","30","62.73153978963"
"9089","1873","PinuPalu","30","25.63224206458"
"9090","1873","PinuPalu","20","63.40607247554"
"9091","1873","PinuPalu","50","1550.07611222118"
"9092","1873","PinuPalu","40","246.87896304306"
"9093","1873","QuerLaev","30","47.89182069961"
"9094","1873","QuerLaev","20","40.4719611546"
"9095","1874","PinuTaed","10","1776.04456200103"
"9096","1874","LiquStyr","20","293.42171837085"
"9097","1874","LiquStyr","10","9.44345760274"
"9098","1874","AcerRubr","20","12.81612103229"
"9099","1874","AcerRubr","10","1.34906537182"
"9100","1875","PinuTaed","10","4002.00242550403"
"9101","1875","LiquStyr","20","10.11799028865"
"9102","1875","LiquStyr","30","82.96752036693"
"9103","1876","PinuTaed","10","295.44531642858"
"9104","1877","PinuTaed","10","2955.80222965762"
"9105","1877","AcerRubr","40","225.29391709394"
"9106","1877","AcerRubr","30","259.69508407535"
"9107","1877","LiquStyr","20","10.11799028865"
"9108","1877","LiquStyr","30","353.45512741684"
"9109","1877","LiriTuli","30","276.5584012231"
"9110","1878","LiquStyr","20","401.34694811645"
"9111","1878","LiquStyr","10","21.58504594912"
"9112","1878","PinuTaed","10","2279.9204783758"
"9113","1879","PinuTaed","20","2056.65015933959"
"9114","1879","PinuTaed","10","579.42357719669"
"9115","1879","LiquStyr","20","34.40116698141"
"9116","1880","LiriTuli","40","76.89672619374"
"9117","1880","PinuTaed","20","758.17473896284"
"9118","1881","PinuTaed","10","696.11773185912"
"9119","1882","PinuTaed","10","3820.55313299424"
"9120","1882","LiquStyr","20","291.39812031312"
"9121","1882","LiquStyr","10","6.07079417319"
"9122","1882","AcerRubr","20","45.19368995597"
"9123","1883","PinuTaed","10","2801.33424458423"
"9124","1883","LiquStyr","10","12.81612103229"
"9125","1883","LiquStyr","20","182.1238251957"
"9126","1884","LiquStyr","10","2.02359805773"
"9127","1884","PinuTaed","10","4149.05055103241"
"9128","1885","AcerRubr","40","359.52592159003"
"9129","1885","AcerRubr","30","172.68036759296"
"9130","1885","AcerRubr","20","69.47686664873"
"9131","1885","PinuTaed","10","2615.83775595898"
"9132","1885","LiquStyr","30","740.63688912918"
"9133","1885","LiquStyr","20","242.8317669276"
"9134","1885","LiquStyr","10","12.14158834638"
"9135","1886","PinuTaed","10","2706.22513587092"
"9136","1886","LiquStyr","10","2.69813074364"
"9137","1887","PinuTaed","10","2853.2732613993"
"9138","1887","PinuPalu","20","14.83971909002"
"9139","1888","PinuTaed","10","2459.34617282786"
"9140","1888","AcerRubr","30","101.85443557241"
"9141","1888","AcerRubr","10","1.34906537182"
"9142","1888","AcerRubr","20","10.11799028865"
"9143","1889","PinuTaed","10","646.87684578769"
"9144","1889","AcerRubr","20","68.80233396282"
"9145","1889","AcerRubr","40","325.79928729453"
"9146","1889","LiquStyr","30","232.03924395304"
"9147","1889","LiquStyr","20","94.4345760274"
"9148","1890","AcerRubr","30","209.77966531801"
"9149","1890","AcerRubr","20","5.39626148728"
"9150","1890","LiquStyr","20","65.42967053327"
"9151","1890","PinuTaed","10","1386.83920223096"
"9152","1891","LiquStyr","50","839.11866127204"
"9153","1891","PinuTaed","20","2342.65201816543"
"9154","1892","AcerRubr","50","179.42569445206"
"9155","1892","AcerRubr","40","126.81214495108"
"9156","1892","AcerRubr","20","10.11799028865"
"9157","1892","LiquStyr","20","8.09439223092"
"9158","1892","LiquStyr","30","161.8878446184"
"9159","1893","PinuTaed","10","2730.50831256368"
"9160","1893","QuerAlba","10","4.04719611546"
"9161","1893","QuerAlba","20","41.14649384051"
"9162","1893","LiriTuli","30","561.21119467712"
"9163","1893","LiriTuli","40","187.52008668298"
"9164","1893","AcerRubr","30","72.17499739237"
"9165","1893","AcerRubr","20","69.47686664873"
"9166","1893","LiquStyr","30","607.079417319"
"9167","1893","LiquStyr","10","1.34906537182"
"9168","1893","LiquStyr","20","153.79345238748"
"9169","1894","PinuTaed","10","98.48177214286"
"9170","1894","QuerLaev","20","111.97242586106"
"9171","1895","PinuTaed","10","674.53268591"
"9172","1895","QuerLaev","20","6.7453268591"
"9173","1896","PinuTaed","10","2749.39522776916"
"9174","1896","LiquStyr","10","16.86331714775"
"9175","1897","PinuTaed","10","712.98104900687"
"9176","1897","PinuTaed","20","913.31725672214"
"9177","1897","AcerRubr","40","80.26938962329"
"9178","1897","AcerRubr","30","36.42476503914"
"9179","1897","AcerRubr","50","149.74625627202"
"9180","1897","LiquStyr","20","43.17009189824"
"9181","1897","LiquStyr","50","562.56026004894"
"9182","1898","PinuTaed","10","13.4906537182"
"9183","1899","AcerRubr","30","43.84462458415"
"9184","1899","AcerRubr","40","344.68620250001"
"9185","1899","AcerRubr","50","129.51027569472"
"9186","1899","PinuTaed","10","2654.96065174176"
"9187","1899","LiquStyr","30","1137.93664113017"
"9188","1899","LiquStyr","10","4.04719611546"
"9189","1899","LiquStyr","20","111.97242586106"
"9190","1900","LiquStyr","10","4.04719611546"
"9191","1900","LiquStyr","30","986.84131948633"
"9192","1900","AcerRubr","20","116.69415466243"
"9193","1900","AcerRubr","40","183.47289056752"
"9194","1900","AcerRubr","30","93.76004334149"
"9195","1900","PinuTaed","10","246.87896304306"
"9196","1901","PinuTaed","10","12.81612103229"
"9197","1902","PinuTaed","10","1690.37891089046"
"9198","1902","PinuTaed","20","6186.81379516652"
"9199","1902","LiriTuli","30","143.67546209883"
"9200","1902","LiquStyr","30","238.11003812623"
"9201","1903","AcerRubr","30","124.11401420744"
"9202","1903","LiriTuli","40","729.84436615462"
"9203","1903","LiriTuli","50","169.98223684932"
"9204","1903","LiriTuli","30","32.37756892368"
"9205","1903","PinuTaed","10","204.38340383073"
"9206","1903","QuerAlba","20","88.36378185421"
"9207","1903","LiquStyr","50","753.45301016147"
"9208","1904","PinuTaed","10","1869.13007265661"
"9209","1905","PinuTaed","10","197.63807697163"
"9210","1906","PinuTaed","10","2290.71300135036"
"9211","1906","PinuPalu","30","598.31049240217"
"9212","1907","PinuTaed","10","4732.52132434456"
"9213","1907","LiquStyr","10","3.37266342955"
"9214","1907","LiquStyr","20","466.10208596381"
"9215","1907","AcerRubr","30","208.43059994619"
"9216","1908","PinuTaed","10","307.58690477496"
"9217","1908","LiquStyr","10","11.46705566047"
"9218","1909","PinuTaed","10","91.06191259785"
"9219","1910","LiquStyr","30","142.32639672701"
"9220","1910","LiquStyr","20","39.12289578278"
"9221","1910","PinuTaed","20","1143.33290261745"
"9222","1910","PinuTaed","10","132.20840643836"
"9223","1910","AcerRubr","40","96.45817408513"
"9224","1911","PinuTaed","10","1720.73288175641"
"9225","1912","PinuTaed","20","4294.07507850306"
"9226","1912","LiquStyr","30","641.48058430041"
"9227","1913","PinuTaed","10","1687.68078014682"
"9228","1913","LiquStyr","20","61.38247441781"
"9229","1914","PinuTaed","10","1452.26887276423"
"9230","1914","LiquStyr","20","151.09532164384"
"9231","1914","LiquStyr","10","0.67453268591"
"9232","1914","LiquStyr","30","65.42967053327"
"9233","1915","PinuTaed","10","1529.16559895797"
"9234","1916","LiquStyr","20","165.93504073386"
"9235","1916","LiquStyr","10","6.7453268591"
"9236","1916","PinuTaed","10","2654.28611905585"
"9237","1916","AcerRubr","10","0.67453268591"
"9238","1916","AcerRubr","20","5.39626148728"
"9239","1916","AcerRubr","30","84.99111842466"
"9240","1916","QuerAlba","30","169.98223684932"
"9241","1917","PinuTaed","10","2001.33847909497"
"9242","1917","QuerAlba","10","18.21238251957"
"9243","1918","PinuTaed","10","5438.08251380642"
"9244","1918","LiquStyr","10","13.4906537182"
"9245","1919","PinuTaed","10","3300.48843215763"
"9246","1919","LiquStyr","10","6.07079417319"
"9247","1920","PinuTaed","10","4615.15263699622"
"9248","1920","QuerAlba","20","37.09929772505"
"9249","1920","LiquStyr","10","2.69813074364"
"9250","1921","PinuTaed","10","7284.27847514209"
"9251","1921","LiquStyr","10","2.69813074364"
"9252","1921","LiquStyr","20","65.42967053327"
"9253","1922","PinuTaed","10","4087.6680766146"
"9254","1922","LiquStyr","20","22.93411132094"
"9255","1923","PinuTaed","10","951.76561981901"
"9256","1923","LiquStyr","20","37.09929772505"
"9257","1924","PinuTaed","10","308.93597014678"
"9258","1924","PinuTaed","20","163.91144267613"
"9259","1924","AcerRubr","60","93.08551065558"
"9260","1924","AcerRubr","70","226.64298246576"
"9261","1924","LiquStyr","50","138.27920061155"
"9262","1924","LiquStyr","60","264.41681287672"
"9263","1925","AcerRubr","40","82.29298768102"
"9264","1925","AcerRubr","30","105.90163168787"
"9265","1925","PinuTaed","10","1582.45368114486"
"9266","1926","LiquStyr","20","216.52499217711"
"9267","1926","LiquStyr","30","305.56330671723"
"9268","1926","PinuTaed","20","3104.87395324373"
"9269","1926","AcerRubr","50","234.73737469668"
"9270","1927","LiquStyr","10","6.7453268591"
"9271","1927","LiquStyr","20","240.80816886987"
"9272","1927","QuerAlba","60","1514.32587986795"
"9273","1927","AcerRubr","30","158.51518118885"
"9274","1928","PinuTaed","10","1034.73314018594"
"9275","1928","PinuPalu","10","4.72172880137"
"9276","1928","PinuPalu","20","20.91051326321"
"9277","1928","PinuPalu","30","446.54063807242"
"9278","1929","PinuTaed","10","2360.864400685"
"9279","1929","LiquStyr","30","650.92404190315"
"9280","1929","LiriTuli","20","10.79252297456"
"9281","1930","PinuTaed","10","1154.79995827792"
"9282","1930","LiquStyr","20","75.54766082192"
"9283","1931","PinuTaed","10","498.47965488749"
"9284","1931","PinuPalu","30","2.02359805773"
"9285","1932","PinuTaed","20","2227.98146156073"
"9286","1932","PinuTaed","10","0"
"9287","1932","LiquStyr","10","2.02359805773"
"9288","1933","AcerRubr","50","176.72756370842"
"9289","1933","AcerRubr","80","761.54740239239"
"9290","1933","AcerRubr","40","58.68434367417"
"9291","1933","AcerRubr","20","12.81612103229"
"9292","1933","PinuTaed","20","2267.77889002942"
"9293","1933","PinuTaed","10","0.67453268591"
"9294","1933","LiquStyr","40","322.42662386498"
"9295","1933","LiquStyr","10","2.02359805773"
"9296","1933","LiquStyr","30","268.46400899218"
"9297","1933","LiquStyr","20","71.50046470646"
"9298","1933","LiriTuli","40","55.98621293053"
"9299","1933","LiriTuli","60","147.72265821429"
"9300","1933","LiriTuli","140","546.3714755871"
"9301","1934","PinuTaed","10","360.20045427594"
"9302","1934","PinuTaed","20","1519.72214135523"
"9303","1934","LiquStyr","20","47.2172880137"
"9304","1934","LiquStyr","40","143.00092941292"
"9305","1934","LiquStyr","30","37.77383041096"
"9306","1934","PinuPalu","50","119.39228540607"
"9307","1934","PinuPalu","70","50.58995144325"
"9308","1934","PinuPalu","110","406.06867691782"
"9309","1934","PinuPalu","40","53.9626148728"
"9310","1934","PinuPalu","100","547.72054095892"
"9311","1934","AcerRubr","40","74.87312813601"
"9312","1935","PinuTaed","10","1398.30625789143"
"9313","1935","LiquStyr","20","63.40607247554"
"9314","1935","PinuPalu","40","152.44438701566"
"9315","1935","QuerLaev","20","43.17009189824"
"9316","1936","PinuTaed","10","21.58504594912"
"9317","1937","LiriTuli","20","16.18878446184"
"9318","1937","LiquStyr","10","4.04719611546"
"9319","1937","PinuTaed","10","3.37266342955"
"9320","1938","LiquStyr","20","256.99695333171"
"9321","1938","PinuTaed","10","1430.0092941292"
"9322","1939","QuerAlba","40","261.04414944717"
"9323","1939","QuerAlba","20","97.80723945695"
"9324","1939","QuerAlba","30","133.55747181018"
"9325","1939","PinuTaed","10","500.50325294522"
"9326","1939","LiquStyr","30","522.76283158025"
"9327","1939","LiquStyr","10","4.04719611546"
"9328","1939","LiquStyr","20","32.37756892368"
"9329","1940","PinuTaed","10","1243.83827281804"
"9330","1941","AcerRubr","20","109.94882780333"
"9331","1941","LiriTuli","20","189.54368474071"
"9332","1941","LiquStyr","20","120.74135077789"
"9333","1942","PinuTaed","10","9.44345760274"
"9334","1943","PinuTaed","10","2234.05225573392"
"9335","1943","LiquStyr","10","10.11799028865"
"9336","1943","LiquStyr","20","82.96752036693"
"9337","1943","AcerRubr","20","14.16518640411"
"9338","1944","PinuTaed","10","969.30346965267"
"9339","1944","LiquStyr","10","0.67453268591"
"9340","1944","LiquStyr","30","99.83083751468"
"9341","1944","LiquStyr","20","350.08246398729"
"9342","1944","PinuPalu","20","281.28013002447"
"9343","1944","PinuPalu","10","9.44345760274"
"9344","1945","PinuTaed","10","1885.99338980436"
"9345","1946","PinuTaed","10","1353.11256793546"
"9346","1946","LiquStyr","30","1042.15299973095"
"9347","1946","QuerAlba","40","411.4649384051"
"9348","1946","QuerAlba","60","989.53945022997"
"9349","1947","PinuTaed","10","5438.08251380642"
"9350","1947","LiquStyr","20","167.95863879159"
"9351","1947","LiquStyr","10","14.16518640411"
"9352","1947","PinuPalu","40","483.63993579747"
"9353","1948","PinuTaed","10","1870.47913802843"
"9354","1948","AcerRubr","10","2.02359805773"
"9355","1948","AcerRubr","30","20.2359805773"
"9356","1948","AcerRubr","40","18.88691520548"
"9357","1948","AcerRubr","20","2.69813074364"
"9358","1948","LiquStyr","30","520.06470083661"
"9359","1948","LiquStyr","20","220.57218829257"
"9360","1948","LiquStyr","10","0.67453268591"
"9361","1949","LiquStyr","30","957.8364139922"
"9362","1949","LiquStyr","20","174.70396565069"
"9363","1949","PinuTaed","10","2283.29314180535"
"9364","1949","AcerRubr","30","209.1051326321"
"9365","1949","AcerRubr","10","4.72172880137"
"9366","1950","LiquStyr","10","66.10420321918"
"9367","1950","PinuTaed","10","2876.20737272024"
"9368","1951","LiquStyr","10","6.7453268591"
"9369","1951","PinuTaed","10","1919.04549141395"
"9370","1951","AcerRubr","10","0.67453268591"
"9371","1952","PinuTaed","10","8.09439223092"
"9372","1953","PinuPalu","30","224.61938440803"
"9373","1953","PinuPalu","20","36.42476503914"
"9374","1953","PinuPalu","10","2.02359805773"
"9375","1953","PinuTaed","10","1351.08896987773"
"9376","1953","LiquStyr","20","60.7079417319"
"9377","1954","LiquStyr","20","132.88293912427"
"9378","1954","PinuTaed","10","748.7312813601"
"9379","1955","AcerRubr","30","278.58199928083"
"9380","1955","PinuTaed","10","4706.21454959407"
"9381","1955","LiquStyr","20","281.95466271038"
"9382","1955","LiquStyr","40","671.16002248045"
"9383","1955","LiquStyr","30","788.52870982879"
"9384","1956","PinuTaed","10","3489.35758421243"
"9385","1956","LiquStyr","10","1.34906537182"
"9386","1956","LiquStyr","20","3.37266342955"
"9387","1957","PinuTaed","10","730.51889884053"
"9388","1958","PinuTaed","10","2126.12702598832"
"9389","1958","AcerRubr","30","286.67639151175"
"9390","1958","LiquStyr","20","229.3411132094"
"9391","1958","LiquStyr","30","822.9298768102"
"9392","1959","LiquStyr","10","4.04719611546"
"9393","1959","PinuTaed","10","370.31844456459"
"9394","1960","AcerRubr","20","42.49555921233"
"9395","1960","LiquStyr","30","346.70980055774"
"9396","1960","LiquStyr","20","213.15232874756"
"9397","1960","PinuTaed","10","565.93292347849"
"9398","1961","PinuTaed","10","614.49927686401"
"9399","1961","AcerRubr","40","246.87896304306"
"9400","1961","AcerRubr","30","323.7756892368"
"9401","1961","AcerRubr","50","548.39507364483"
"9402","1961","LiquStyr","20","58.00981098826"
"9403","1961","LiquStyr","30","150.42078895793"
"9404","1961","LiquStyr","40","468.80021670745"
"9405","1962","AcerRubr","30","88.36378185421"
"9406","1962","AcerRubr","20","6.07079417319"
"9407","1962","PinuTaed","10","1091.39388580238"
"9408","1962","LiquStyr","20","114.6705566047"
"9409","1963","LiquStyr","10","2.02359805773"
"9410","1963","LiquStyr","20","323.7756892368"
"9411","1963","AcerRubr","20","316.35582969179"
"9412","1963","AcerRubr","10","0.67453268591"
"9413","1963","PinuTaed","10","3346.35665479951"
"9414","1964","PinuTaed","10","5910.25539394342"
"9415","1964","PinuPalu","50","645.52778041587"
"9416","1964","QuerLaev","20","64.75513784736"
"9417","1965","LiquStyr","30","410.11587303328"
"9418","1965","LiquStyr","10","24.28317669276"
"9419","1965","LiquStyr","20","127.48667763699"
"9420","1965","PinuTaed","10","746.03315061646"
"9421","1966","PinuTaed","10","263.74228019081"
"9422","1966","LiquStyr","20","120.74135077789"
"9423","1967","PinuTaed","10","1332.20205467225"
"9424","1968","PinuTaed","10","2666.42770740223"
"9425","1968","AcerRubr","10","2.02359805773"
"9426","1969","PinuTaed","10","650.24950921724"
"9427","1970","PinuEnch","30","192.24181548435"
"9428","1970","PinuVirg","20","26.9813074364"
"9429","1970","LiquStyr","20","35.75023235323"
"9430","1970","LiquStyr","40","480.26727236792"
"9431","1970","PinuTaed","10","234.73737469668"
"9432","1971","LiquStyr","30","163.23690999022"
"9433","1971","LiquStyr","20","49.24088607143"
"9434","1971","PinuTaed","10","192.24181548435"
"9435","1972","PinuTaed","10","3487.3339861547"
"9436","1972","PinuTaed","20","1386.16466954505"
"9437","1972","LiquStyr","20","147.04812552838"
"9438","1972","LiquStyr","10","1.34906537182"
"9439","1973","AcerRubr","20","59.35887636008"
"9440","1973","AcerRubr","30","236.0864400685"
"9441","1973","AcerRubr","10","1.34906537182"
"9442","1973","AcerRubr","40","208.43059994619"
"9443","1973","LiquStyr","10","1.34906537182"
"9444","1973","LiquStyr","30","298.14344717222"
"9445","1973","PinuTaed","10","1903.53123963802"
"9446","1974","PinuTaed","10","967.27987159494"
"9447","1974","PinuPalu","50","642.15511698632"
"9448","1974","PinuPalu","40","761.54740239239"
"9449","1974","PinuPalu","30","68.12780127691"
"9450","1975","PinuTaed","10","2147.03753925153"
"9451","1975","PinuPalu","50","938.27496610081"
"9452","1976","PinuTaed","20","3742.98187411459"
"9453","1976","PinuTaed","10","2250.91557288167"
"9454","1976","PinuEnch","50","132.20840643836"
"9455","1976","LiquStyr","50","486.33806654111"
"9456","1976","CornFlor","20","37.77383041096"
"9457","1977","PinuTaed","10","712.98104900687"
"9458","1977","OxydArbo","20","43.84462458415"
"9459","1977","OxydArbo","30","141.6518640411"
"9460","1977","LiriTuli","30","97.13270677104"
"9461","1977","QuerAlba","50","1065.08711105189"
"9462","1977","QuerAlba","30","213.82686143347"
"9463","1977","CornFlor","20","24.28317669276"
"9464","1977","AcerRubr","30","127.48667763699"
"9465","1978","PinuTaed","10","461.38035716244"
"9466","1978","QuerAlba","20","183.47289056752"
"9467","1978","QuerAlba","50","797.29763474562"
"9468","1978","LiquStyr","20","105.90163168787"
"9469","1979","PinuPalu","60","1198.64458286207"
"9470","1979","PinuPalu","50","510.62124323387"
"9471","1979","PinuPalu","70","582.12170794033"
"9472","1979","PinuPalu","40","69.47686664873"
"9473","1979","PinuTaed","10","77.57125887965"
"9474","1980","PinuPalu","40","604.38128657536"
"9475","1980","PinuPalu","50","744.00955255873"
"9476","1980","PinuPalu","30","72.17499739237"
"9477","1980","PinuPalu","20","24.28317669276"
"9478","1980","PinuTaed","10","928.83150849807"
"9479","1981","AcerRubr","40","574.02731570941"
"9480","1981","AcerRubr","20","8.09439223092"
"9481","1981","AcerRubr","30","174.02943296478"
"9482","1981","LiquStyr","30","562.56026004894"
"9483","1981","LiquStyr","20","58.68434367417"
"9484","1981","PinuTaed","10","533.55535455481"
"9485","1982","LiquStyr","20","151.76985432975"
"9486","1982","LiquStyr","30","1195.94645211843"
"9487","1982","PinuTaed","10","4939.60285891893"
"9488","1982","AcerRubr","40","69.47686664873"
"9489","1982","AcerRubr","20","2.02359805773"
"9490","1983","LiquStyr","20","261.04414944717"
"9491","1983","LiquStyr","10","0.67453268591"
"9492","1983","PinuTaed","10","2122.75436255877"
"9493","1984","LiquStyr","10","1.34906537182"
"9494","1984","LiquStyr","20","297.46891448631"
"9495","1984","LiquStyr","30","306.23783940314"
"9496","1984","QuerAlba","40","164.58597536204"
"9497","1984","QuerAlba","20","99.83083751468"
"9498","1984","QuerAlba","30","143.00092941292"
"9499","1984","PinuTaed","10","1119.7242586106"
"9500","1984","CornFlor","10","0.67453268591"
"9501","1985","PinuTaed","10","98.48177214286"
"9502","1986","OxydArbo","20","157.84064850294"
"9503","1986","AcerRubr","10","3.37266342955"
"9504","1986","AcerRubr","30","172.68036759296"
"9505","1986","AcerRubr","20","87.6892491683"
"9506","1986","LiriTuli","20","25.63224206458"
"9507","1986","LiriTuli","40","176.05303102251"
"9508","1986","QuerAlba","30","141.6518640411"
"9509","1986","PinuVirg","30","16.86331714775"
"9510","1987","LiriTuli","30","150.42078895793"
"9511","1988","AcerRubr","10","2.69813074364"
"9512","1988","LiriTuli","10","0.67453268591"
"9513","1989","QuerAlba","30","376.38923873778"
"9514","1989","QuerAlba","40","1001.68103857635"
"9515","1989","QuerAlba","50","416.86119989238"
"9516","1989","QuerAlba","20","90.38737991194"
"9517","1989","AcerRubr","30","321.75209117907"
"9518","1989","AcerRubr","40","149.74625627202"
"9519","1989","AcerRubr","20","52.61354950098"
"9520","1989","OxydArbo","30","71.50046470646"
"9521","1989","OxydArbo","20","37.09929772505"
