Year,Timestep,EcoregionName,EcoregionIndex,ppt,min_airtemp,max_airtemp,std_ppt,std_temp,winddirection,windspeed,ndeposition,min_relativehumidity,max_relativehumidity,co2,par,ozone,shortwave,FWI,
2099, 1, eco1, 0, 9.52, 2.98, 17.73, 9.62, 1.06, -99, 12.29, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 2, eco1, 0, 7.13, 0.3, 14.09, 4.15, 1.12, -99, 11.66, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 3, eco1, 0, 3.76, 6.18, 17.64, 3.59, 1.06, -99, 9.47, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 4, eco1, 0, 7.7, 4.52, 18.66, 7.39, 1.07, -99, 11.03, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 5, eco1, 0, 11.31, 11.96, 25.44, 67.08, 1.09, -99, 8.2, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 6, eco1, 0, 9.4, 19.45, 30.74, 40.33, 1.04, -99, 7.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 7, eco1, 0, 2.4, 20.4, 34.03, 16.15, 0.87, -99, 5.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 8, eco1, 0, 23.05, 21.92, 30.51, 271.84, 0.75, -99, 8.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 9, eco1, 0, 9.91, 20.83, 33.42, 32.54, 0.91, -99, 8.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 10, eco1, 0, 11.16, 16.01, 29.72, 20.65, 1, -99, 10.44, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 11, eco1, 0, 9.78, 10.68, 26.71, 10.82, 1.04, -99, 12.51, -99, -99, -99, -99, -99, -99, -99, 0, 
2099, 12, eco1, 0, 8.12, 4.96, 20.57, 13.15, 1.13, -99, 9.3, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 1, eco1, 0, 9.52, 2.98, 17.73, 9.62, 1.06, -99, 12.29, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 2, eco1, 0, 7.13, 0.3, 14.09, 4.15, 1.12, -99, 11.66, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 3, eco1, 0, 7.08, 0.44, 12.09, 3.68, 1.08, -99, 12.49, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 4, eco1, 0, 5.43, 4.71, 19.38, 10.55, 1.1, -99, 9.89, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 5, eco1, 0, 12.97, 10.91, 23.21, 29.78, 1.1, -99, 9.61, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 6, eco1, 0, 11.96, 17.76, 33.14, 99.62, 0.91, -99, 6.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 7, eco1, 0, 10.11, 21.14, 35.5, 35.02, 0.86, -99, 6.61, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 8, eco1, 0, 3.86, 20.72, 34.41, 11.79, 0.95, -99, 7.4, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 9, eco1, 0, 10.38, 20.82, 35.32, 23.39, 0.98, -99, 6.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 10, eco1, 0, 6.99, 14.46, 30.09, 19.37, 0.98, -99, 9.28, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 11, eco1, 0, 4.65, 10.92, 24.63, 2.13, 1.03, -99, 13.95, -99, -99, -99, -99, -99, -99, -99, 0, 
2098, 12, eco1, 0, 20.26, 4.82, 17.63, 28.89, 1.07, -99, 12.57, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 1, eco1, 0, 4.43, -0.98, 14.2, 3.38, 1.07, -99, 11.9, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 2, eco1, 0, 10.7, -3.1, 8.72, 14.85, 1.02, -99, 11.52, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 3, eco1, 0, 9, 2.66, 15.07, 7.48, 1.15, -99, 12.39, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 4, eco1, 0, 21.09, 5.04, 17.96, 106.64, 1.06, -99, 11.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 5, eco1, 0, 5.33, 13.29, 29.13, 8.24, 0.93, -99, 7.6, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 6, eco1, 0, 13.63, 16.07, 30.11, 96.08, 0.98, -99, 8.67, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 7, eco1, 0, 10.4, 22.58, 35.36, 59.12, 0.88, -99, 7.13, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 8, eco1, 0, 15.63, 22.18, 36.25, 42.72, 0.93, -99, 6.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 9, eco1, 0, 12.3, 19.53, 33.15, 68.84, 0.92, -99, 8.13, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 10, eco1, 0, 12.96, 15.04, 30.43, 35.72, 1.08, -99, 6.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 11, eco1, 0, 17.16, 10.54, 26.47, 133.68, 1.08, -99, 9.77, -99, -99, -99, -99, -99, -99, -99, 0, 
2097, 12, eco1, 0, 13.19, 8.23, 21.74, 21.76, 1.05, -99, 11.75, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 1, eco1, 0, 5.43, 3.95, 18.88, 22.99, 1.15, -99, 11.22, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 2, eco1, 0, 15.07, 0.48, 12.37, 13.4, 1.19, -99, 12.74, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 3, eco1, 0, 0.79, 0.31, 14.92, 0.4, 1.11, -99, 11.28, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 4, eco1, 0, 4.36, 5.68, 18.87, 4.35, 1.1, -99, 11.04, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 5, eco1, 0, 12.05, 16.62, 27.67, 11.87, 1.06, -99, 7.97, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 6, eco1, 0, 6.31, 20.14, 32.94, 15.73, 0.91, -99, 6.12, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 7, eco1, 0, 10.23, 21.92, 33.72, 22.25, 0.88, -99, 6.25, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 8, eco1, 0, 9.54, 22.45, 34.4, 28.86, 0.84, -99, 6.09, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 9, eco1, 0, 19.02, 19.43, 33.04, 76.3, 0.88, -99, 7.33, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 10, eco1, 0, 11.42, 15.79, 30.65, 23.55, 0.86, -99, 9.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 11, eco1, 0, 6.87, 11.15, 27.31, 20.35, 1.06, -99, 10.64, -99, -99, -99, -99, -99, -99, -99, 0, 
2096, 12, eco1, 0, 7.36, 3.09, 17.59, 6.82, 1.08, -99, 13.89, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 1, eco1, 0, 2.64, 1.24, 17.23, 1.94, 1.18, -99, 8.59, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 2, eco1, 0, 9.01, -1.57, 9.99, 17.39, 1.17, -99, 11.64, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 3, eco1, 0, 9.47, 3.68, 16.42, 20.21, 0.96, -99, 13.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 4, eco1, 0, 2.21, 4, 20.32, 4.06, 0.98, -99, 7.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 5, eco1, 0, 11.66, 7.29, 22.25, 33.51, 1.09, -99, 10.79, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 6, eco1, 0, 11.35, 19.08, 31.39, 46.89, 0.89, -99, 5.47, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 7, eco1, 0, 18.56, 22.09, 34.15, 143.15, 0.81, -99, 7.71, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 8, eco1, 0, 27.64, 22.72, 34.72, 135.4, 0.87, -99, 7.78, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 9, eco1, 0, 18.81, 19.76, 31.68, 129.36, 1, -99, 8.88, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 10, eco1, 0, 11.81, 12.7, 28.28, 45.02, 1.01, -99, 8.86, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 11, eco1, 0, 12.06, 13.95, 27.98, 15.3, 1.07, -99, 8.52, -99, -99, -99, -99, -99, -99, -99, 0, 
2095, 12, eco1, 0, 13.66, 9.49, 22.93, 37.18, 1.02, -99, 10.11, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 1, eco1, 0, 13.32, 4.23, 16.23, 25.73, 1.34, -99, 11.34, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 2, eco1, 0, 6.62, -2.68, 9.51, 4.88, 1.16, -99, 11.35, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 3, eco1, 0, 15.18, 3.52, 13.73, 25.58, 1.1, -99, 14.01, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 4, eco1, 0, 7.58, 6.31, 20.26, 7.05, 1.06, -99, 8.75, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 5, eco1, 0, 8.17, 12.35, 26.29, 5.28, 1.01, -99, 8.78, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 6, eco1, 0, 27.41, 19.22, 31.44, 176.17, 0.91, -99, 7.28, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 7, eco1, 0, 9.35, 21.87, 36.84, 82.67, 0.86, -99, 7.46, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 8, eco1, 0, 5.47, 23.35, 37.97, 69.2, 0.83, -99, 6.87, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 9, eco1, 0, 11.97, 20, 34.1, 35.05, 0.94, -99, 6.45, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 10, eco1, 0, 12.89, 16.1, 28.67, 44.19, 1.05, -99, 8.11, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 11, eco1, 0, 10.22, 10.41, 25.73, 22.66, 1.03, -99, 10.88, -99, -99, -99, -99, -99, -99, -99, 0, 
2094, 12, eco1, 0, 15.42, 6.51, 19.12, 18.09, 1.17, -99, 11.53, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 1, eco1, 0, 15.55, -2.23, 10.02, 43.83, 1.05, -99, 11.47, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 2, eco1, 0, 9.05, 1.25, 14.4, 16.59, 1.07, -99, 12.05, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 3, eco1, 0, 15.61, 3.8, 16.07, 33.35, 1.12, -99, 11.34, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 4, eco1, 0, 18, 9.44, 22.43, 49.86, 0.99, -99, 10.59, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 5, eco1, 0, 3.97, 9.35, 26.56, 6.15, 0.97, -99, 9.12, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 6, eco1, 0, 5.07, 17.54, 32.22, 11.23, 0.91, -99, 7.27, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 7, eco1, 0, 29.83, 20.83, 33.32, 59.77, 0.93, -99, 7.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 8, eco1, 0, 5.28, 21.93, 34.35, 17.8, 0.82, -99, 7.23, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 9, eco1, 0, 23.48, 20.54, 33.93, 150.85, 0.98, -99, 7.16, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 10, eco1, 0, 8.42, 16.07, 32.25, 10.84, 1.01, -99, 9.67, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 11, eco1, 0, 7.55, 8.17, 23.64, 6.99, 0.88, -99, 10.36, -99, -99, -99, -99, -99, -99, -99, 0, 
2093, 12, eco1, 0, 5.75, 4.73, 19.49, 8.92, 0.94, -99, 12.73, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 1, eco1, 0, 5.5, 1.36, 17.07, 3.81, 1.07, -99, 12.13, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 2, eco1, 0, 15.63, 1.26, 13.26, 9.46, 1.22, -99, 12.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 3, eco1, 0, 7.52, 3.79, 16.88, 3.45, 1.01, -99, 10.27, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 4, eco1, 0, 3.08, 5.27, 21.1, 1.74, 1.04, -99, 9.99, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 5, eco1, 0, 6.89, 13.05, 27.46, 86.42, 0.96, -99, 8, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 6, eco1, 0, 1.62, 17.46, 33.24, 14.46, 0.9, -99, 7.26, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 7, eco1, 0, 6.35, 22.4, 36.87, 53.49, 0.88, -99, 6.7, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 8, eco1, 0, 24.45, 23.43, 37.28, 242.15, 0.83, -99, 7.78, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 9, eco1, 0, 17.41, 20.89, 34.74, 44.47, 1.01, -99, 7.26, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 10, eco1, 0, 8.72, 16.07, 33.07, 49.19, 0.89, -99, 8.14, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 11, eco1, 0, 12.72, 14.07, 29.57, 12.56, 1.13, -99, 9.26, -99, -99, -99, -99, -99, -99, -99, 0, 
2092, 12, eco1, 0, 21.89, 7.75, 20.2, 47.9, 1.08, -99, 11.81, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 1, eco1, 0, 17.47, 6.07, 19.03, 31.21, 1.06, -99, 13.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 2, eco1, 0, 13.53, -0.26, 11.48, 17.88, 1.09, -99, 12.87, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 3, eco1, 0, 12.75, 2.46, 15.87, 188.02, 1.15, -99, 10.93, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 4, eco1, 0, 4.65, 4.51, 18.79, 17.27, 1.04, -99, 9.09, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 5, eco1, 0, 6.43, 11.99, 26.2, 4.6, 0.99, -99, 7.01, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 6, eco1, 0, 12.75, 17.57, 30.07, 190.2, 0.85, -99, 6.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 7, eco1, 0, 9.14, 21.67, 34.34, 69.44, 0.89, -99, 5.25, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 8, eco1, 0, 10.56, 22.4, 34, 33.44, 1, -99, 8.62, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 9, eco1, 0, 14.41, 20.32, 32.67, 117.58, 0.86, -99, 7.73, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 10, eco1, 0, 11.35, 15.94, 29.88, 23.32, 0.94, -99, 9, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 11, eco1, 0, 2.76, 9.73, 27.02, 3.08, 1, -99, 10.03, -99, -99, -99, -99, -99, -99, -99, 0, 
2091, 12, eco1, 0, 20.38, 3.87, 16.47, 38.2, 1.19, -99, 13.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 1, eco1, 0, 13.1, 2.07, 14.7, 38.89, 1.09, -99, 10.4, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 2, eco1, 0, 16.2, 3.55, 15.79, 20.09, 1.2, -99, 14, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 3, eco1, 0, 10.65, 1.6, 13.78, 17.87, 1.02, -99, 13.1, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 4, eco1, 0, 5.63, 5.18, 19.18, 25.01, 0.99, -99, 11.55, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 5, eco1, 0, 1.61, 9.92, 27.05, 4.51, 1.08, -99, 8.07, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 6, eco1, 0, 14.22, 16.73, 30.73, 101.82, 0.95, -99, 7.42, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 7, eco1, 0, 11.27, 22.25, 33.92, 270.45, 0.89, -99, 6.02, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 8, eco1, 0, 16.24, 22.96, 36.56, 158.06, 0.88, -99, 7.34, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 9, eco1, 0, 14.26, 18.82, 31.78, 106.3, 0.92, -99, 6.74, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 10, eco1, 0, 11.05, 15.91, 31.07, 15.92, 0.98, -99, 7.37, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 11, eco1, 0, 6.89, 10.09, 25.45, 6.12, 0.98, -99, 11.99, -99, -99, -99, -99, -99, -99, -99, 0, 
2090, 12, eco1, 0, 3.98, 4.78, 19.28, 13.31, 1.01, -99, 11.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 1, eco1, 0, 5.89, -1.74, 11.68, 5.51, 1.03, -99, 13.53, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 2, eco1, 0, 7.7, -1.75, 10.1, 9.01, 1.14, -99, 12.64, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 3, eco1, 0, 11.71, 4.21, 16.28, 9.68, 1.15, -99, 9.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 4, eco1, 0, 9.32, 4.06, 18.39, 5.75, 0.98, -99, 11.27, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 5, eco1, 0, 4.39, 10.07, 26.07, 17.14, 0.96, -99, 7.3, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 6, eco1, 0, 15.53, 18.08, 29.8, 47.82, 0.94, -99, 6.91, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 7, eco1, 0, 25.08, 21.56, 34.02, 209.11, 0.94, -99, 5.78, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 8, eco1, 0, 17.5, 22.29, 34.38, 72.21, 0.89, -99, 6.86, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 9, eco1, 0, 8.15, 21.35, 35.16, 22.28, 1.04, -99, 6.9, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 10, eco1, 0, 17.27, 16.8, 30.61, 40.03, 0.96, -99, 7.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 11, eco1, 0, 8.15, 12.94, 27.38, 9.37, 0.84, -99, 9.35, -99, -99, -99, -99, -99, -99, -99, 0, 
2089, 12, eco1, 0, 11.3, 4.43, 18.17, 14.36, 1.02, -99, 11.36, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 1, eco1, 0, 10.38, -0.65, 11.62, 61.78, 1.17, -99, 10.16, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 2, eco1, 0, 8.53, -1.35, 10.54, 8.12, 1.08, -99, 12.17, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 3, eco1, 0, 20.68, 5.6, 16.06, 63.75, 1.24, -99, 11.07, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 4, eco1, 0, 4.76, 6.07, 22.03, 3.11, 0.95, -99, 8.97, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 5, eco1, 0, 13.12, 13.44, 25.18, 98.94, 1.02, -99, 9.11, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 6, eco1, 0, 8.66, 21.59, 33.91, 18.07, 0.88, -99, 5.44, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 7, eco1, 0, 18.49, 20.95, 33.5, 59.39, 0.87, -99, 6.72, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 8, eco1, 0, 12.36, 21.32, 34.84, 25.63, 0.89, -99, 6.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 9, eco1, 0, 6.17, 19.16, 33.39, 16.83, 0.98, -99, 7.27, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 10, eco1, 0, 12.68, 14.44, 29.74, 21.44, 0.99, -99, 8.67, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 11, eco1, 0, 5.79, 10.13, 25.98, 6.28, 0.97, -99, 9.05, -99, -99, -99, -99, -99, -99, -99, 0, 
2088, 12, eco1, 0, 10.56, 7.06, 22.17, 14.25, 1.02, -99, 9.85, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 1, eco1, 0, 2.53, 2.87, 18.25, 1.28, 1.01, -99, 10.46, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 2, eco1, 0, 9.91, 1.05, 15.48, 13.92, 1.11, -99, 10.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 3, eco1, 0, 9.14, 0.6, 13.3, 9, 1.17, -99, 11.29, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 4, eco1, 0, 7.45, 8.7, 22.94, 24.58, 1.01, -99, 8.46, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 5, eco1, 0, 4.35, 9.58, 24.8, 4.05, 1.05, -99, 10.4, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 6, eco1, 0, 22.39, 17.65, 30.71, 596.01, 1.01, -99, 6.77, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 7, eco1, 0, 6.94, 21.9, 36.69, 38.69, 0.91, -99, 8.23, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 8, eco1, 0, 4.96, 21.33, 36.78, 69.93, 0.87, -99, 9.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 9, eco1, 0, 15.26, 20.02, 32.88, 76.24, 0.92, -99, 7.85, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 10, eco1, 0, 10.53, 13.52, 29.77, 88.5, 1.05, -99, 10.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 11, eco1, 0, 11.52, 10.2, 25, 32.89, 0.99, -99, 13.11, -99, -99, -99, -99, -99, -99, -99, 0, 
2087, 12, eco1, 0, 10.4, 4.78, 20.8, 8.74, 1.07, -99, 11.43, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 1, eco1, 0, 7.34, 3.95, 18.78, 13.75, 1.12, -99, 11.46, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 2, eco1, 0, 14.7, 2.56, 15, 12.19, 1.16, -99, 11.37, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 3, eco1, 0, 10.61, 4.11, 16.55, 42.61, 1.2, -99, 14.28, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 4, eco1, 0, 3.22, 5, 21, 5.89, 1.06, -99, 9.1, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 5, eco1, 0, 7.17, 10.2, 25.15, 11.58, 1.02, -99, 8.28, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 6, eco1, 0, 11.89, 19.76, 30.88, 86.61, 0.98, -99, 7.01, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 7, eco1, 0, 18.17, 21.59, 34.89, 129.74, 0.87, -99, 5.89, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 8, eco1, 0, 11.4, 23.46, 36.4, 46.94, 0.89, -99, 7.32, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 9, eco1, 0, 9.69, 20.71, 35.76, 24.7, 1.03, -99, 7.14, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 10, eco1, 0, 11.88, 15.04, 28.76, 41.38, 0.99, -99, 8.2, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 11, eco1, 0, 12.9, 11.35, 28.55, 27.35, 1.17, -99, 9.82, -99, -99, -99, -99, -99, -99, -99, 0, 
2086, 12, eco1, 0, 3.17, 10.65, 26.62, 12.9, 1.16, -99, 12.88, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 1, eco1, 0, 2.1, 6.75, 22.03, 0.94, 1.09, -99, 11.18, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 2, eco1, 0, 9.43, 1.58, 15.06, 12.41, 1.08, -99, 10.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 3, eco1, 0, 3.54, 5.06, 18.56, 4.64, 1.05, -99, 10.09, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 4, eco1, 0, 8.7, 10.17, 24.49, 9.38, 0.94, -99, 8.69, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 5, eco1, 0, 1.39, 8.18, 25.18, 2.21, 1.04, -99, 8.38, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 6, eco1, 0, 14.75, 18.04, 29.95, 23.07, 0.99, -99, 8.44, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 7, eco1, 0, 7.8, 22.55, 36.42, 24.59, 0.87, -99, 6.37, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 8, eco1, 0, 20.61, 21.75, 33.88, 570.03, 0.93, -99, 6.41, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 9, eco1, 0, 5.68, 19.74, 32.65, 13.35, 0.9, -99, 7.35, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 10, eco1, 0, 5.59, 16.01, 31.09, 17.2, 0.93, -99, 9.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 11, eco1, 0, 10.89, 10.12, 25.48, 12.49, 0.99, -99, 11.4, -99, -99, -99, -99, -99, -99, -99, 0, 
2085, 12, eco1, 0, 26.43, 3.51, 16.5, 103.98, 1.14, -99, 11.4, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 1, eco1, 0, 35.24, 1.97, 13.95, 91.83, 1.31, -99, 13.11, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 2, eco1, 0, 13.74, -0.2, 10.38, 25.98, 1.09, -99, 11.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 3, eco1, 0, 23.02, 5.31, 15.81, 61.31, 1.06, -99, 15.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 4, eco1, 0, 7.17, 2.23, 15.56, 20.1, 1.1, -99, 10.7, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 5, eco1, 0, 16.91, 11.33, 23.88, 90.56, 1.05, -99, 9.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 6, eco1, 0, 18.47, 17.46, 30.06, 328.71, 0.88, -99, 7.03, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 7, eco1, 0, 12.22, 19.2, 30.62, 42.49, 0.88, -99, 6.87, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 8, eco1, 0, 14.38, 21.83, 32.97, 42.77, 0.85, -99, 7.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 9, eco1, 0, 7.53, 19.04, 32.26, 61.03, 0.92, -99, 8.25, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 10, eco1, 0, 23.64, 17.36, 29.02, 77.95, 0.95, -99, 7.66, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 11, eco1, 0, 8.27, 10.62, 25.61, 13.45, 1.08, -99, 10.51, -99, -99, -99, -99, -99, -99, -99, 0, 
2084, 12, eco1, 0, 11.43, 3.15, 18.06, 20.06, 0.98, -99, 12.81, -99, -99, -99, -99, -99, -99, -99, 0, 
2083, 1, eco1, 0, 10.2, -0.36, 12.88, 8.66, 1.12, -99, 13.94, -99, -99, -99, -99, -99, -99, -99, 0, 
